component,field,s_tor,rho_tor,spectral_norm
J2,total,0.18484124893355594,0.4299316793788938,0.0005425534361798795
J2,total,0.1906435999439426,0.43662752998859633,0.0005617795299073932
J2,total,0.19653894116821566,0.4433271265873719,0.0006241227523717912
J2,total,0.2025276381192934,0.45003070797368194,0.0007132351155415266
J2,total,0.20861015970515095,0.45673861201473975,0.0007891455637721612
J2,total,0.21478699225120562,0.4634511756929802,0.000890141989319155
J2,total,0.22105868785107977,0.470168786555509,0.0010631186811807108
J2,total,0.22742576480058438,0.4768917747252351,0.0012413503274498092
J2,total,0.23388902073008344,0.48362074059130616,0.0009812148843177445
J2,total,0.2404486273705157,0.49035561317325177,0.0005444726213933252
J2,total,0.24710411945181507,0.4970956844027265,0.0005831991274377023
J2,total,0.2538557426019184,0.5038409894023296,0.0005377347918475951
J2,total,0.2607028176316855,0.5105906556447009,0.0005254737500264294
J2,total,0.2676442059552339,0.5173434120149148,0.0004970952905855626
J2,total,0.27467798979204894,0.5240973094684316,0.0004958446369333944
J2,total,0.2818010423226586,0.5308493593503326,0.0005288547707838097
J2,total,0.2890082891152869,0.5375949117274892,0.0006040731549489998
J2,total,0.29629072097857284,0.5443259326713847,0.0006240012105902151
J2,total,0.30363068519095227,0.5510269369014116,0.0006377198356340292
J2,total,0.31099028582264837,0.5576650301235038,0.0006807812330487755
J2,total,0.3182754370659802,0.5641590529859289,0.0008506638089139799
J2,total,0.3252155562679019,0.5702767365655922,0.0014226629571256523
J2,total,0.33100678814997553,0.5753318939099201,0.002295897548973858
J2,total,0.33410768925440515,0.5780204920713496,0.002474055487510015
J2,total,0.3353646279442493,0.5791067500420362,0.002614622434268327
J2,total,0.3359538770478608,0.5796152836562031,0.0029818184898624395
J2,total,0.3363570523532288,0.5799629749848079,0.002838248708627415
J2,total,0.33669416698071575,0.5802535368101738,0.003501078573438624
J2,total,0.3370307496287049,0.5805434950360782,0.004105663593736475
J2,total,0.3374125728440744,0.5808722517422178,0.002767652287276829
J2,total,0.33803713511106515,0.5814096104392025,0.002790930765547035
J2,total,0.33921557888919546,0.5824221655201625,0.0028174054755846895
J2,total,0.3423569455740396,0.5851127631269375,0.002947341482820811
J2,total,0.34808341319378705,0.5899859432171135,0.002484359571799242
J2,total,0.3552642720955083,0.5960404953486871,0.001391281515360376
J2,total,0.36305793610632675,0.6025428915075894,0.000785175460602425
J2,total,0.3711537568180135,0.6092238971166622,0.0005464845099108554
J2,total,0.3794450730561415,0.6159911306635361,0.0004740547216969246
J2,total,0.3878888906188352,0.622807266029255,0.0004493362969050055
J2,total,0.3964644576444929,0.6296542365810722,0.0004380779674453547
J2,total,0.40515971372085685,0.6365215736492023,0.00045501215203220044
J2,total,0.4139659109616991,0.6434018269803864,0.0004516906838268454
J2,total,0.4228745470354246,0.6502880492792594,0.0004618285734739596
J2,total,0.4318749451705691,0.6571719296885474,0.00045773106547167416
J2,total,0.4409509104760028,0.6640413469626744,0.0004826593319365756
J2,total,0.4500747707497486,0.6708761217614982,0.0004895903844130665
J2,total,0.45914919120429176,0.677605483452054,0.0005354421211168041
J2,total,0.46800738264545017,0.6841106508785331,0.0006662497774584086
J2,total,0.4761271354652817,0.6900196631004668,0.0012324332297377531
J2,total,0.48238523426878677,0.6945395843785916,0.0023076538213221806
J2,total,0.48540723328466456,0.6967117289702137,0.002447449634356587
J2,total,0.48675820968245603,0.6976805928807652,0.0025571751188330767
J2,total,0.4874476629859504,0.6981745218682435,0.002660987866672602
J2,total,0.48792283115845897,0.6985147322415318,0.002779851874482406
J2,total,0.48831252526898183,0.6987936213711327,0.006168357949337147
J2,total,0.4886683669111045,0.6990481864014129,0.01055864850139078
J2,total,0.4890576157191495,0.6993265444119432,0.007028922546854518
J2,total,0.48953550841490434,0.6996681416320915,0.0030791691744794566
J2,total,0.49028497380660263,0.7002035231320981,0.0026637320505567353
J2,total,0.49167488974308693,0.7011953292365023,0.0027533170935206087
J2,total,0.49486089797572397,0.7034635015235147,0.002718251487508077
J2,total,0.5012161269753587,0.70796619055952,0.0019276030877085526
J2,total,0.5096408428434245,0.7138913382605399,0.0009305348586225714
J2,total,0.518980286088116,0.7204028637423063,0.0005529115048408596
J2,total,0.5287679326440193,0.7271643092479301,0.00048307169950508397
J2,total,0.538814457516978,0.7340398201167141,0.00043546292924910476
J2,total,0.5490357400407467,0.7409694595870647,0.00045065372090150453
J2,total,0.5593387892459778,0.7478895568504602,0.00047791803428576414
J2,total,0.5696597353771594,0.7547580641352296,0.000519877626976314
J2,total,0.5798744689327439,0.761494890943297,0.0005478793042413234
J2,total,0.5896898426477407,0.7679126530066689,0.0006952942920996596
J2,total,0.598444932853079,0.77359222646888,0.0012173071524490262
J2,total,0.6045457764011423,0.7775254184919888,0.001868009171585586
J2,total,0.607264603541583,0.7792718418764937,0.0021740403947264576
J2,total,0.6085837140221827,0.7801177565099917,0.002245444162460142
J2,total,0.6094466311998917,0.78067062913875,0.002207845696332812
J2,total,0.6099715902434248,0.7810067798959397,0.0028273951072933417
J2,total,0.6103921186009112,0.7812759554734238,0.0032758987351988378
J2,total,0.6107731001732044,0.781519737545511,0.004363285482294915
J2,total,0.6111626523151006,0.7817689251403516,0.0034957320659826296
J2,total,0.6115920086074463,0.7820434825554435,0.002524041479257956
J2,total,0.6121561490768876,0.7824040829883799,0.0023697556460988266
J2,total,0.6129891397191055,0.7829362296631224,0.002400289284792857
J2,total,0.6145534725689341,0.7839346098807821,0.0023896645282082915
J2,total,0.6180525909340668,0.7861632088402934,0.0023052975560644393
J2,total,0.6248653470479151,0.7904842484502238,0.0014812483279857869
J2,total,0.6339862580126657,0.7962325401618963,0.000728533930291194
J2,total,0.6443209720651727,0.8026960645631525,0.0005166972143131578
J2,total,0.6552433383598982,0.809471023792636,0.0004273397706957402
J2,total,0.6663417597530473,0.8162975926419527,0.00040819902166806755
J2,total,0.6773710276192951,0.8230255327869818,0.000477608445028161
J2,total,0.688047829773765,0.829486485588382,0.0006604088414621569
J2,total,0.6978758915954021,0.8353896645251258,0.0012136017300267098
J2,total,0.7046577646043548,0.8394389582360082,0.0018429720233993862
J2,total,0.7078339714406493,0.8413286940552125,0.0022152661531368877
J2,total,0.709762221590704,0.8424738699750302,0.0022799747578128296
J2,total,0.710657542440771,0.8430050666756226,0.0024468317586256775
J2,total,0.7112641807590891,0.8433647969645692,0.0026107482344581907
J2,total,0.7117364668176576,0.8436447515498793,0.002638159407549668
J2,total,0.7121605496102487,0.843896053794689,0.002791088137431608
J2,total,0.7125464115661436,0.8441246421981434,0.0025762141526755487
J2,total,0.7129497960047939,0.844363544928838,0.0029045261900422672
J2,total,0.7134067533527156,0.844634094358448,0.002793241039597003
J2,total,0.7139910409170689,0.8449799056291628,0.002428218967033549
J2,total,0.7147954392385885,0.845455758297611,0.0023988034921672914
J2,total,0.7161355196300384,0.8462479067212151,0.002432945304221476
J2,total,0.7189106540325502,0.8478859911760249,0.002311930014006386
J2,total,0.7247504147697801,0.8513227441868214,0.0017574432267067064
J2,total,0.7337769518479527,0.8566078168263191,0.0008912174764152764
J2,total,0.7445134909587583,0.8628519519354165,0.0005963834245947761
J2,total,0.7556871156074723,0.8693026605316886,0.0005516861133831087
J2,total,0.7670070514878989,0.8757893876314664,0.0006651510338394945
J2,total,0.7772260495585382,0.8816042476976493,0.0011048169801243402
J2,total,0.7849921974545211,0.8859978540913748,0.0021818605682316374
J2,total,0.7900614569180684,0.8888540132766845,0.003167005653718678
J2,total,0.7921716063479649,0.8900402273762489,0.0034951831401953495
J2,total,0.7933501098083949,0.8907020319997002,0.003684621687661686
J2,total,0.7941809698775723,0.8911683173663504,0.00398849172003939
J2,total,0.794686495362746,0.8914519030002381,0.004188109504372219
J2,total,0.7951925552751617,0.8917356981051963,0.005495753783731486
J2,total,0.7956074149922363,0.8919682813823798,0.005152409105562177
J2,total,0.7959979476580268,0.8921871707539998,0.004121798119186336
J2,total,0.7963887715086381,0.8924061695823478,0.004222198708021167
J2,total,0.7968915080621912,0.8926877998842547,0.004137695338870823
J2,total,0.7974651597230579,0.8930090479513956,0.004230137563831714
J2,total,0.7981564225448036,0.8933960054448439,0.0040268302568041816
J2,total,0.799235074093926,0.8939994821552897,0.004069626134300326
J2,total,0.8012286767779236,0.8951137786772828,0.004152489944613109
J2,total,0.8054490941008836,0.8974681577086084,0.0036918403306363413
J2,total,0.8127839230667862,0.9015452972905944,0.002314653430309446
J2,total,0.8225120844269674,0.9069245196966325,0.00176472839580002
J2,total,0.8333846897654696,0.9128990578182615,0.002283674393026239
J2,total,0.843357604447922,0.9183450356200125,0.004139972677317526
J2,total,0.8515907145832597,0.9228167285995956,0.0024512401902906963
J2,total,0.8562510987817241,0.9253383698851594,0.0028231298345205375
J2,total,0.8585007081901389,0.9265531329557625,0.003133214391462328
J2,total,0.8597760056887205,0.9272410720458409,0.0034626541294836
J2,total,0.8605557361539968,0.9276614340124294,0.005540989147747236
J2,total,0.8612596122721404,0.9280407384765716,0.005174242006036641
J2,total,0.8616898153681766,0.9282724898262237,0.0048849423293081074
J2,total,0.8621165187819985,0.9285022987489038,0.005724337416422828
J2,total,0.8625435679859254,0.9287322369692598,0.004258673451975646
J2,total,0.8629795027617102,0.9289669007891025,0.00440178034209217
J2,total,0.8634167858869513,0.9292022308878467,0.005196883143449532
J2,total,0.8638544919966143,0.9294377289504737,0.004470057166633841
J2,total,0.8644522135266938,0.929759223415769,0.0036132907081136696
J2,total,0.8652619503801813,0.9301945766237197,0.004093023050634532
J2,total,0.8664117780581291,0.9308124290414955,0.005135645785717773
J2,total,0.8683355056410028,0.9318452154950428,0.008251009485776459
J2,total,0.8720439236116179,0.9338329206081878,0.014251955963452672
J2,total,0.8800649151346207,0.9381177512096339,0.018350175454862984
J2,total,0.8903449251423359,0.9435809054566205,0.01485386821680077
J2,total,0.9024485934873631,0.9499729435554273,0.01142437467813702
J2,total,0.9155754611491084,0.9568570745670998,0.010146050230310504
J2,total,0.9287086534110897,0.9636953115020793,0.011227741980643125
J2,total,0.941472249796077,0.9702949292849453,0.013722005643107039
J2,total,0.9518677402203145,0.9756370945286544,0.021135843551546376
J2,total,0.9599406442380223,0.9797656067846137,0.028492383968712155
J2,total,0.9634130667867792,0.9815360751326357,0.0350073607276636
J2,total,0.965342356432886,0.9825183746031857,0.03753597113732108
J2,total,0.9664223237696791,0.9830678123963164,0.0517177981150151
J2,total,0.9674145570056226,0.9835723445713704,0.03172385421121845
J2,total,0.9679162108730919,0.983827327773066,0.05559797805729982
J2,total,0.9684182618066598,0.9840824466510211,0.03074482504314927
J2,total,0.9689207644176998,0.9843377288399037,0.029173969966568205
J2,total,0.9693446541287077,0.9845530225075274,0.026639274101041756
J2,total,0.9697623137315462,0.9847651058661381,0.034849958928793175
J2,total,0.9701802583716131,0.9849772882516699,0.021404791198798172
J2,total,0.9707550908230589,0.9852690448923375,0.024328203121431753
J2,total,0.9713446746028922,0.9855681988593646,0.021069143220789746
J2,total,0.9722355805978384,0.986020071092794,0.02423070303516939
J2,total,0.9734889347228867,0.9866554285680927,0.019639296070381382
J2,total,0.975595953002087,0.9877226093403385,0.02921232375911688
J2,total,0.9801507376451575,0.9900256247416819,0.038767109045400754
J2,total,0.9884866870869876,0.9942266779195716,0.1489982882775492
J2,vacuum,4.2944355222680766e-05,0.006553194276280901,0.026528817036482813
J2,vacuum,0.00017176979397226936,0.013106097587469329,0.0014890840196991008
J2,vacuum,0.0003864619665457989,0.01965863592790199,0.0004019837534929274
J2,vacuum,0.0006870164346594247,0.026210998352970548,0.00011202918633176308
J2,vacuum,0.0010733980386975206,0.03276275383263014,3.73327038290116e-05
J2,vacuum,0.0015455947684413502,0.039314053065555965,2.2321024565679527e-05
J2,vacuum,0.002103595899582695,0.045864974649319226,1.5011951967682667e-05
J2,vacuum,0.002747400299743042,0.0524156493782443,1.6907159512363346e-05
J2,vacuum,0.0034770757855094943,0.058966734567122626,2.2125048163782593e-05
J2,vacuum,0.0042927087149518435,0.06551876612812427,1.373267640696923e-05
J2,vacuum,0.005194413333782453,0.07207227853885607,8.065674168772945e-06
J2,vacuum,0.006182324233385497,0.0786277573976614,1.1196779440638054e-05
J2,vacuum,0.0072565635800214,0.0851854657792126,8.376804042750071e-06
J2,vacuum,0.00841725324054319,0.0917455897607247,5.5833523879588345e-06
J2,vacuum,0.009664506269285944,0.09830822076147011,4.748780756496449e-06
J2,vacuum,0.010998394966203287,0.10487323283947762,8.364600334561322e-06
J2,vacuum,0.012419072582074258,0.11144089277313897,9.444674042926395e-06
J2,vacuum,0.01392669054584782,0.11801140006731477,1.0736946750437382e-05
J2,vacuum,0.015521405547768636,0.12458493306884519,1.0646693567105975e-05
J2,vacuum,0.0172033857191583,0.13116167778416948,5.584287898938596e-06
J2,vacuum,0.0189727021847418,0.13774143234605118,5.094348385471611e-06
J2,vacuum,0.020829572710734538,0.14432453953065133,5.7058191896466e-06
J2,vacuum,0.022774196115819472,0.15091121931725113,5.088575231499204e-06
J2,vacuum,0.02480671847745201,0.15750148722298468,6.945647931869498e-06
J2,vacuum,0.026927227780715608,0.16409517902947549,9.941126547491765e-06
J2,vacuum,0.02913574724234042,0.17069196595721903,9.618926445153068e-06
J2,vacuum,0.03143239652818393,0.17729183999322679,6.5194707582086784e-06
J2,vacuum,0.03381726723966916,0.18389471781339767,6.184016101023487e-06
J2,vacuum,0.036290384299235645,0.19050035249110603,6.131419866231267e-06
J2,vacuum,0.03885180195414484,0.19710860446501274,4.753256963480806e-06
J2,vacuum,0.04150158555289751,0.2037193794239947,6.300613696595531e-06
J2,vacuum,0.04423978261118174,0.21033255242872356,4.412272766682477e-06
J2,vacuum,0.04706645771619468,0.2169480530361927,4.438196868125869e-06
J2,vacuum,0.04998165788281512,0.223565779766974,5.648217556222724e-06
J2,vacuum,0.05298546256304724,0.23018571320359402,5.768305182199366e-06
J2,vacuum,0.05607800422442588,0.23680794797562407,4.985357667223e-06
J2,vacuum,0.05925928910152643,0.24343230907487698,5.309373097704399e-06
J2,vacuum,0.06252956210545951,0.2500591172212273,4.442315089368447e-06
J2,vacuum,0.06588902229588271,0.25668857063742184,4.605275568941168e-06
J2,vacuum,0.06933783681508719,0.26332078690275706,5.032216212507806e-06
J2,vacuum,0.0728761410254767,0.26995581309813776,8.80250888482177e-06
J2,vacuum,0.07650401932404576,0.27659359957172863,6.06217024185208e-06
J2,vacuum,0.08022157781192936,0.28323413955935706,4.946977104522592e-06
J2,vacuum,0.0840288968205672,0.2898773823887735,5.5889226027725385e-06
J2,vacuum,0.08792603726000324,0.2965232491053665,4.651197704539258e-06
J2,vacuum,0.09191309235566952,0.30317172090363165,4.300862825220874e-06
J2,vacuum,0.09599000033775607,0.30982253039079655,4.356415008002153e-06
J2,vacuum,0.10015662617915198,0.3164753168560733,5.314240066056229e-06
J2,vacuum,0.10441333418471553,0.32313052190208763,6.017607480539867e-06
J2,vacuum,0.1087602020175796,0.32978811685319953,4.77669325271603e-06
J2,vacuum,0.11319730663948761,0.3364480742098067,4.1526110012569706e-06
J2,vacuum,0.11772471458311304,0.3431103533604211,4.411508462484321e-06
J2,vacuum,0.12234179519920114,0.3497739201244157,5.077181285238378e-06
J2,vacuum,0.12704905220651588,0.3564394088853194,8.472223866905571e-06
J2,vacuum,0.13184690732620769,0.3631072945097739,1.5568099663033784e-05
J2,vacuum,0.13673596546824132,0.3697782652729083,7.180315556268175e-06
J2,vacuum,0.14171650447194542,0.37645252618616526,6.753140357617052e-06
J2,vacuum,0.14678852599347908,0.38312990746413816,5.475096877411985e-06
J2,vacuum,0.15195011179042323,0.389807788262912,5.646713782422119e-06
J2,vacuum,0.15720282979996672,0.3964881206290634,1.1861939700482148e-05
J2,vacuum,0.1625468506127396,0.4031709942601769,1.0440708869935278e-05
J2,vacuum,0.16798247131161337,0.40985664727025395,4.818923473335118e-06
J2,vacuum,0.17351002423767498,0.416545344755736,4.29492745664492e-06
J2,vacuum,0.17912980593208874,0.42323729270007476,6.221768978080458e-06
J2,vacuum,0.18484124893355594,0.4299316793788938,8.470260017210163e-06
J2,vacuum,0.1906435999439426,0.43662752998859633,5.899365308839327e-06
J2,vacuum,0.19653894116821566,0.4433271265873719,4.699607358091131e-06
J2,vacuum,0.2025276381192934,0.45003070797368194,4.961924181483193e-06
J2,vacuum,0.20861015970515095,0.45673861201473975,4.799573140579164e-06
J2,vacuum,0.21478699225120562,0.4634511756929802,5.324868916889776e-06
J2,vacuum,0.22105868785107977,0.470168786555509,6.472517506612294e-06
J2,vacuum,0.22742576480058438,0.4768917747252351,7.200557694327677e-06
J2,vacuum,0.23388902073008344,0.48362074059130616,1.9063825745460365e-05
J2,vacuum,0.2404486273705157,0.49035561317325177,1.05457359758847e-05
J2,vacuum,0.24710411945181507,0.4970956844027265,7.518357362638495e-06
J2,vacuum,0.2538557426019184,0.5038409894023296,5.312785864401893e-06
J2,vacuum,0.2607028176316855,0.5105906556447009,6.983661644858878e-06
J2,vacuum,0.2676442059552339,0.5173434120149148,1.1321388136047215e-05
J2,vacuum,0.27467798979204894,0.5240973094684316,1.5738776444672504e-05
J2,vacuum,0.2818010423226586,0.5308493593503326,8.093122232074336e-06
J2,vacuum,0.2890082891152869,0.5375949117274892,6.159038463718355e-06
J2,vacuum,0.29629072097857284,0.5443259326713847,7.264166515451203e-06
J2,vacuum,0.30363068519095227,0.5510269369014116,1.0104890503218925e-05
J2,vacuum,0.31099028582264837,0.5576650301235038,9.069961904262298e-06
J2,vacuum,0.3182754370659802,0.5641590529859289,6.935437808766057e-06
J2,vacuum,0.3252155562679019,0.5702767365655922,1.7868700096946276e-05
J2,vacuum,0.33100678814997553,0.5753318939099201,2.75134687470474e-05
J2,vacuum,0.33410768925440515,0.5780204920713496,9.978107461788873e-05
J2,vacuum,0.3353646279442493,0.5791067500420362,0.0001545934830132885
J2,vacuum,0.3359538770478608,0.5796152836562031,0.0008036484300249752
J2,vacuum,0.3363570523532288,0.5799629749848079,0.000396192550006727
J2,vacuum,0.33669416698071575,0.5802535368101738,0.0025011204618879046
J2,vacuum,0.3370307496287049,0.5805434950360782,0.0025071742687364567
J2,vacuum,0.3374125728440744,0.5808722517422178,0.0009221574290888849
J2,vacuum,0.33803713511106515,0.5814096104392025,0.00038705653182900677
J2,vacuum,0.33921557888919546,0.5824221655201625,0.0001097281380852531
J2,vacuum,0.3423569455740396,0.5851127631269375,1.3154427317672742e-05
J2,vacuum,0.34808341319378705,0.5899859432171135,1.458600634757428e-05
J2,vacuum,0.3552642720955083,0.5960404953486871,1.4761278351023733e-05
J2,vacuum,0.36305793610632675,0.6025428915075894,8.851804144991913e-06
J2,vacuum,0.3711537568180135,0.6092238971166622,7.906422964649762e-06
J2,vacuum,0.3794450730561415,0.6159911306635361,1.087263657539846e-05
J2,vacuum,0.3878888906188352,0.622807266029255,5.337243691198917e-06
J2,vacuum,0.3964644576444929,0.6296542365810722,1.2539087529512238e-05
J2,vacuum,0.40515971372085685,0.6365215736492023,1.9494400694531354e-05
J2,vacuum,0.4139659109616991,0.6434018269803864,2.0037014241827984e-05
J2,vacuum,0.4228745470354246,0.6502880492792594,1.6801070327406517e-05
J2,vacuum,0.4318749451705691,0.6571719296885474,1.2710819022902811e-05
J2,vacuum,0.4409509104760028,0.6640413469626744,1.1636811883823781e-05
J2,vacuum,0.4500747707497486,0.6708761217614982,7.412060245450825e-06
J2,vacuum,0.45914919120429176,0.677605483452054,6.6452861922201e-06
J2,vacuum,0.46800738264545017,0.6841106508785331,8.620192016105036e-06
J2,vacuum,0.4761271354652817,0.6900196631004668,1.0373540365751042e-05
J2,vacuum,0.48238523426878677,0.6945395843785916,3.6470288192008636e-05
J2,vacuum,0.48540723328466456,0.6967117289702137,0.00015049438437604883
J2,vacuum,0.48675820968245603,0.6976805928807652,9.028135948944719e-05
J2,vacuum,0.4874476629859504,0.6981745218682435,0.0002840098527489239
J2,vacuum,0.48792283115845897,0.6985147322415318,0.0005734276213835222
J2,vacuum,0.48831252526898183,0.6987936213711327,0.005007288952631323
J2,vacuum,0.4886683669111045,0.6990481864014129,0.01087973111055832
J2,vacuum,0.4890576157191495,0.6993265444119432,0.006038465341616707
J2,vacuum,0.48953550841490434,0.6996681416320915,0.0011381576845711512
J2,vacuum,0.49028497380660263,0.7002035231320981,0.0006935473259881275
J2,vacuum,0.49167488974308693,0.7011953292365023,3.5744769370234224e-05
J2,vacuum,0.49486089797572397,0.7034635015235147,9.651860220823596e-06
J2,vacuum,0.5012161269753587,0.70796619055952,9.106809469269148e-06
J2,vacuum,0.5096408428434245,0.7138913382605399,7.720488710662385e-06
J2,vacuum,0.518980286088116,0.7204028637423063,1.1894330222034242e-05
J2,vacuum,0.5287679326440193,0.7271643092479301,1.4424506317509872e-05
J2,vacuum,0.538814457516978,0.7340398201167141,1.5756325349237944e-05
J2,vacuum,0.5490357400407467,0.7409694595870647,1.5169359107800084e-05
J2,vacuum,0.5593387892459778,0.7478895568504602,8.485797043864868e-06
J2,vacuum,0.5696597353771594,0.7547580641352296,1.201823951978228e-05
J2,vacuum,0.5798744689327439,0.761494890943297,9.856957988712867e-06
J2,vacuum,0.5896898426477407,0.7679126530066689,1.0752966885495496e-05
J2,vacuum,0.598444932853079,0.77359222646888,1.3620641274100704e-05
J2,vacuum,0.6045457764011423,0.7775254184919888,2.528449912278917e-05
J2,vacuum,0.607264603541583,0.7792718418764937,1.7642131833593492e-05
J2,vacuum,0.6085837140221827,0.7801177565099917,0.0001893344393626695
J2,vacuum,0.6094466311998917,0.78067062913875,0.00038000853475686676
J2,vacuum,0.6099715902434248,0.7810067798959397,0.0008925253042226601
J2,vacuum,0.6103921186009112,0.7812759554734238,0.0018557327089653536
J2,vacuum,0.6107731001732044,0.781519737545511,0.004036644040821277
J2,vacuum,0.6111626523151006,0.7817689251403516,0.0023215587145001704
J2,vacuum,0.6115920086074463,0.7820434825554435,0.0009841449789677018
J2,vacuum,0.6121561490768876,0.7824040829883799,0.0003136565157809374
J2,vacuum,0.6129891397191055,0.7829362296631224,0.000149025025481596
J2,vacuum,0.6145534725689341,0.7839346098807821,3.7916195050906315e-05
J2,vacuum,0.6180525909340668,0.7861632088402934,1.171812719854828e-05
J2,vacuum,0.6248653470479151,0.7904842484502238,1.0347310745607204e-05
J2,vacuum,0.6339862580126657,0.7962325401618963,1.1024686779000338e-05
J2,vacuum,0.6443209720651727,0.8026960645631525,1.0076587537788036e-05
J2,vacuum,0.6552433383598982,0.809471023792636,1.1086491578901475e-05
J2,vacuum,0.6663417597530473,0.8162975926419527,1.065990777750029e-05
J2,vacuum,0.6773710276192951,0.8230255327869818,1.1634901290855914e-05
J2,vacuum,0.688047829773765,0.829486485588382,1.6976264622146147e-05
J2,vacuum,0.6978758915954021,0.8353896645251258,2.2456624290570973e-05
J2,vacuum,0.7046577646043548,0.8394389582360082,4.36389240834318e-05
J2,vacuum,0.7078339714406493,0.8413286940552125,8.254114771043254e-05
J2,vacuum,0.709762221590704,0.8424738699750302,6.634084343484216e-05
J2,vacuum,0.710657542440771,0.8430050666756226,0.0003032170964406291
J2,vacuum,0.7112641807590891,0.8433647969645692,0.0009423126345609491
J2,vacuum,0.7117364668176576,0.8436447515498793,0.0009258153226490425
J2,vacuum,0.7121605496102487,0.843896053794689,0.0008241573079264191
J2,vacuum,0.7125464115661436,0.8441246421981434,0.0007226111509552914
J2,vacuum,0.7129497960047939,0.844363544928838,0.0017146969260091684
J2,vacuum,0.7134067533527156,0.844634094358448,0.0010622292217205634
J2,vacuum,0.7139910409170689,0.8449799056291628,0.0002745079083111732
J2,vacuum,0.7147954392385885,0.845455758297611,0.00022520170286283511
J2,vacuum,0.7161355196300384,0.8462479067212151,5.2538797880668596e-05
J2,vacuum,0.7189106540325502,0.8478859911760249,1.6613419822837706e-05
J2,vacuum,0.7247504147697801,0.8513227441868214,1.5771329504771743e-05
J2,vacuum,0.7337769518479527,0.8566078168263191,1.3820018456453764e-05
J2,vacuum,0.7445134909587583,0.8628519519354165,1.4979039277935642e-05
J2,vacuum,0.7556871156074723,0.8693026605316886,1.6293748092127763e-05
J2,vacuum,0.7670070514878989,0.8757893876314664,1.5973571504506027e-05
J2,vacuum,0.7772260495585382,0.8816042476976493,2.542228755434488e-05
J2,vacuum,0.7849921974545211,0.8859978540913748,3.507789709560319e-05
J2,vacuum,0.7900614569180684,0.8888540132766845,4.0432230162997055e-05
J2,vacuum,0.7921716063479649,0.8900402273762489,0.00026183855978644324
J2,vacuum,0.7933501098083949,0.8907020319997002,0.00035204570074739755
J2,vacuum,0.7941809698775723,0.8911683173663504,0.0005479339663419081
J2,vacuum,0.794686495362746,0.8914519030002381,0.0005203823440678492
J2,vacuum,0.7951925552751617,0.8917356981051963,0.001039720171492848
J2,vacuum,0.7956074149922363,0.8919682813823798,0.0007409080293404179
J2,vacuum,0.7959979476580268,0.8921871707539998,0.0019218281009408535
J2,vacuum,0.7963887715086381,0.8924061695823478,0.0009034883152322175
J2,vacuum,0.7968915080621912,0.8926877998842547,0.0008268700803739281
J2,vacuum,0.7974651597230579,0.8930090479513956,0.0011041626554184356
J2,vacuum,0.7981564225448036,0.8933960054448439,0.00039522974790805686
J2,vacuum,0.799235074093926,0.8939994821552897,4.285129818795568e-05
J2,vacuum,0.8012286767779236,0.8951137786772828,6.496643313491654e-05
J2,vacuum,0.8054490941008836,0.8974681577086084,6.011630875966412e-05
J2,vacuum,0.8127839230667862,0.9015452972905944,3.949488875493483e-05
J2,vacuum,0.8225120844269674,0.9069245196966325,4.082861021049783e-05
J2,vacuum,0.8333846897654696,0.9128990578182615,0.00012940270670139733
J2,vacuum,0.843357604447922,0.9183450356200125,0.0002445998880530977
J2,vacuum,0.8515907145832597,0.9228167285995956,0.00012984506494106312
J2,vacuum,0.8562510987817241,0.9253383698851594,0.0001480503848475243
J2,vacuum,0.8585007081901389,0.9265531329557625,0.0003117655053402006
J2,vacuum,0.8597760056887205,0.9272410720458409,0.00039781422573585305
J2,vacuum,0.8605557361539968,0.9276614340124294,0.0004964878572754914
J2,vacuum,0.8612596122721404,0.9280407384765716,0.0016658925410804745
J2,vacuum,0.8616898153681766,0.9282724898262237,0.003070644487911021
J2,vacuum,0.8621165187819985,0.9285022987489038,0.004043186562305064
J2,vacuum,0.8625435679859254,0.9287322369692598,0.003743957510622644
J2,vacuum,0.8629795027617102,0.9289669007891025,0.0020668783559511317
J2,vacuum,0.8634167858869513,0.9292022308878467,0.0037679674348859516
J2,vacuum,0.8638544919966143,0.9294377289504737,0.002479177974899404
J2,vacuum,0.8644522135266938,0.929759223415769,0.000492456360826307
J2,vacuum,0.8652619503801813,0.9301945766237197,0.0002647016692789714
J2,vacuum,0.8664117780581291,0.9308124290414955,0.0002897214863389034
J2,vacuum,0.8683355056410028,0.9318452154950428,0.00026334193272291404
J2,vacuum,0.8720439236116179,0.9338329206081878,0.0002338698439600558
J2,vacuum,0.8800649151346207,0.9381177512096339,0.00029525646754566216
J2,vacuum,0.8903449251423359,0.9435809054566205,0.00022455111500864445
J2,vacuum,0.9024485934873631,0.9499729435554273,0.0001368658854154443
J2,vacuum,0.9155754611491084,0.9568570745670998,4.7752760596952424e-05
J2,vacuum,0.9287086534110897,0.9636953115020793,3.210319755371712e-05
J2,vacuum,0.941472249796077,0.9702949292849453,3.908364562558994e-05
J2,vacuum,0.9518677402203145,0.9756370945286544,0.00016087341173768834
J2,vacuum,0.9599406442380223,0.9797656067846137,9.855083517887843e-05
J2,vacuum,0.9634130667867792,0.9815360751326357,0.00010950326434954972
J2,vacuum,0.965342356432886,0.9825183746031857,0.00035644628525789
J2,vacuum,0.9664223237696791,0.9830678123963164,0.0010953304286534294
J2,vacuum,0.9674145570056226,0.9835723445713704,0.0012211844362846876
