source,component,s_tor,rho_tor,dT_phi_ds_N_m,cumulative_T_phi_N_m
mars_native_staggered,vacuum,0.11546101061130032,0.3397955423652587,0.00038063944798125,-5.427166754070475e-06
mars_native_staggered,vacuum,0.1200332548911571,0.34645815748969905,0.0004809335648612419,-3.2066577141234824e-06
mars_native_staggered,vacuum,0.12469542370285852,0.35312239195901823,0.00019095222195148956,-2.307796529280014e-06
mars_native_staggered,vacuum,0.1294479797663618,0.3597887988339295,-0.0005060504929403051,-4.735753477656217e-06
mars_native_staggered,vacuum,0.13429143639722452,0.3664579599315923,0.0004778838347972374,-2.3993516241945263e-06
mars_native_staggered,vacuum,0.13922623497009337,0.37313031901748933,8.771533443903423e-05,-1.962481979797967e-06
mars_native_staggered,vacuum,0.14425251523271226,0.3798058915192236,-0.0013077465474101006,-8.595400612973335e-06
mars_native_staggered,vacuum,0.14936931889195115,0.38648327116700815,0.0005752138244153673,-5.626385106665051e-06
mars_native_staggered,vacuum,0.154576470795195,0.39316214313587594,-7.637259508785562e-07,-5.630396743721587e-06
mars_native_staggered,vacuum,0.15987484020635317,0.39984351965031667,0.000355487087562614,-3.7306663491149614e-06
mars_native_staggered,vacuum,0.16526466096217649,0.40652756482454727,0.0005840056995143124,-5.562328805747116e-07
mars_native_staggered,vacuum,0.17074624777464417,0.4132145299655424,-0.0006750921308958644,-4.287840364069313e-06
mars_native_staggered,vacuum,0.17631991508488187,0.41990464999197363,-0.000377501202305867,-6.409314710407012e-06
mars_native_staggered,vacuum,0.18198552743282234,0.42659761770645455,0.0006480326884787997,-2.7081129470727987e-06
mars_native_staggered,vacuum,0.18774242443874928,0.43329253909887405,-8.654660587863079e-05,-3.210286733138207e-06
mars_native_staggered,vacuum,0.1935912705560791,0.43999008006553864,-0.0007372063045171408,-7.556369450952114e-06
mars_native_staggered,vacuum,0.19953328964375452,0.4466914926923889,0.00037747016512679784,-5.295815023934452e-06
mars_native_staggered,vacuum,0.2055688989122222,0.4533970653987762,0.00082788172421113,-2.602065658832746e-07
mars_native_staggered,vacuum,0.2116985759781783,0.4601071353263045,0.0002533311423743879,1.3045774792640533e-06
mars_native_staggered,vacuum,0.2179228400511427,0.46682206465755527,0.0003864105829837708,3.7280270323081713e-06
mars_native_staggered,vacuum,0.22424222632583207,0.4735422117676861,-0.0004659688636400359,7.611674214388405e-07
mars_native_staggered,vacuum,0.23065739276533392,0.4802680426234229,-0.00021455282962329494,-6.255424268147226e-07
mars_native_staggered,vacuum,0.23716882405029957,0.4869998193534568,0.00030062693948524385,1.3464520417255097e-06
mars_native_staggered,vacuum,0.24377637341116537,0.49373715012257824,0.0006998313956585586,6.004174353775732e-06
mars_native_staggered,vacuum,0.2504799310268667,0.5004797009138999,-0.0009013235714867102,-8.122273720775512e-08
mars_native_staggered,vacuum,0.25727928011680196,0.5072270498670215,-0.0015686370337861047,-1.0821798202012545e-05
mars_native_staggered,vacuum,0.2641735117934597,0.5139781238471728,0.0012503462807787241,-2.1426591282229363e-06
mars_native_staggered,vacuum,0.2711610978736414,0.5207313106330763,0.0006095405542145461,2.144717369894609e-06
mars_native_staggered,vacuum,0.27823951605735375,0.5274841382045092,-0.0003054831205128598,-3.125494473306049e-08
mars_native_staggered,vacuum,0.28540466571897277,0.5342327823327325,-0.0006089721145267707,-4.4202672639562005e-06
mars_native_staggered,vacuum,0.2926495050469299,0.540970891127175,-0.000623973425639851,-8.96431122067952e-06
mars_native_staggered,vacuum,0.2999607030847625,0.5476866833188136,0.0005691066780426361,-4.787088570820432e-06
mars_native_staggered,vacuum,0.3073104855068003,0.5543559195199419,0.00016743618172010218,-3.554825142064384e-06
mars_native_staggered,vacuum,0.3146328614443143,0.5609214396368838,0.0010731123247644727,4.2629604449282394e-06
mars_native_staggered,vacuum,0.3217454966669411,0.5672261424396279,0.0008499088245015333,1.0161428997734004e-05
mars_native_staggered,vacuum,0.3281111722089387,0.5728098918567475,-0.0025077513829763662,-4.361540763673001e-06
mars_native_staggered,vacuum,0.33255723870219034,0.5766777598470313,0.0032464898183426063,5.705503099545106e-06
mars_native_staggered,vacuum,0.33473615859932726,0.5785638759889242,0.004383447760397789,1.1215228184499851e-05
mars_native_staggered,vacuum,0.33565925249605505,0.5793610726447326,-0.05755593426344565,-2.2699554487755997e-05
mars_native_staggered,vacuum,0.3361554647005448,0.5797891553837005,-0.04386644528243855,-4.0385421959913666e-05
mars_native_staggered,vacuum,0.3365256096669723,0.5801082740893913,0.10522408881303706,-4.912842457055773e-06
mars_native_staggered,vacuum,0.3368624583047103,0.5803985340304628,0.031211083207367953,5.592266575489405e-06
mars_native_staggered,vacuum,0.33722166123638964,0.5807078966540662,-0.0076235353600522335,2.6814237918311565e-06
mars_native_staggered,vacuum,0.3377248539775698,0.5811409932000752,0.028885112441384156,2.0721975100504993e-05
mars_native_staggered,vacuum,0.33862635700013033,0.5819161082150333,-0.032582845154008735,-1.7675076045019968e-05
mars_native_staggered,vacuum,0.34078626223161756,0.5837690144497373,-0.007439818062770985,-4.104627264871056e-05
mars_native_staggered,vacuum,0.34522017938391336,0.5875544054671987,0.002352097147844994,-2.7577064493075912e-05
mars_native_staggered,vacuum,0.3516738426446477,0.5930209462107116,0.0014974008338902386,-1.6824440385590347e-05
mars_native_staggered,vacuum,0.3591611041009175,0.5993005123482855,-0.001374787865408735,-2.7539075094736305e-05
mars_native_staggered,vacuum,0.36710584646217015,0.605892603075966,0.0005590994019569646,-2.3012706576481443e-05
mars_native_staggered,vacuum,0.3752994149370775,0.6126168581887683,0.0009066105392219779,-1.5495711890972265e-05
mars_native_staggered,vacuum,0.3836669818374884,0.6194085742363342,-0.0014934711974573065,-2.8106310217439442e-05
mars_native_staggered,vacuum,0.392176674131664,0.6262401090090478,-0.0004606282927565081,-3.2056459015887155e-05
mars_native_staggered,vacuum,0.4008120856826749,0.6330972166126423,-0.0005748815545442583,-3.705520134622767e-05
mars_native_staggered,vacuum,0.409562812341278,0.6399709464821649,5.431934505613724e-05,-3.657685447966996e-05
mars_native_staggered,vacuum,0.41842022899856185,0.646854101786919,-0.0006147128047632232,-4.2053107147164587e-05
mars_native_staggered,vacuum,0.42737474610299686,0.6537390504650895,0.0017884124139955877,-2.5956683391369376e-05
mars_native_staggered,vacuum,0.436412927823286,0.6606155673485798,0.0011972345044268182,-1.5090624566723468e-05
mars_native_staggered,vacuum,0.4455128406128757,0.6674674828131149,-0.0006445427311853113,-2.097134238651674e-05
mars_native_staggered,vacuum,0.45461198097702016,0.6742491979802573,1.7644457994291352e-05,-2.0811229155984015e-05
mars_native_staggered,vacuum,0.46357828692487096,0.6808658362150879,-0.0018253203776027972,-3.698026650223714e-05
mars_native_staggered,vacuum,0.47206725905536595,0.6870715094190458,0.0012066598812735874,-2.718248652868836e-05
mars_native_staggered,vacuum,0.47925618486703425,0.6922833125729915,-0.0010321752333775137,-3.3641941121695764e-05
mars_native_staggered,vacuum,0.48389623377672564,0.6956265045099458,0.001579695973252706,-2.886810144513997e-05
mars_native_staggered,vacuum,0.4860827214835603,0.6971963292241005,0.009530959616472606,-1.5991999954981837e-05
mars_native_staggered,vacuum,0.4871029363342032,0.6979276010691963,-0.0019503835367195048,-1.733669832745409e-05
mars_native_staggered,vacuum,0.4876852470722047,0.6983446477722907,0.005821719174583287,-1.4570402666409139e-05
mars_native_staggered,vacuum,0.48811767821372043,0.6986541907222202,-0.17999620260058158,-8.471386273633611e-05
mars_native_staggered,vacuum,0.48849044609004316,0.6989209154761669,0.11142148297110574,-4.5065459268156264e-05
mars_native_staggered,vacuum,0.488862991315127,0.6991873792590417,0.1733762513759695,2.2421039923255085e-05
mars_native_staggered,vacuum,0.48929656206702693,0.6994973638742514,-0.1260564849865041,-3.7820433504322656e-05
mars_native_staggered,vacuum,0.4899102411107535,0.6999358835713122,0.007653008327601398,-3.20847686204066e-05
mars_native_staggered,vacuum,0.4909799317748448,0.700699601665967,-0.0019125341317491758,-3.474303028919494e-05
mars_native_staggered,vacuum,0.49326789385940545,0.7023303310119857,-0.004093782946761573,-4.778585646020643e-05
mars_native_staggered,vacuum,0.4980385124755413,0.70571843710898,0.0011840584154377538,-4.026089408115491e-05
mars_native_staggered,vacuum,0.5054284849093915,0.7109349371844034,0.0015933773551215006,-2.6837142593646066e-05
mars_native_staggered,vacuum,0.5143105644657702,0.7171544913515986,0.0022000385656119484,-6.290007273980794e-06
mars_native_staggered,vacuum,0.5238741093660677,0.7237914819656748,-0.0001465515341362894,-7.724401892332201e-06
mars_native_staggered,vacuum,0.5337911950804987,0.7306101525988389,-0.002398392223462229,-3.1819909020456084e-05
mars_native_staggered,vacuum,0.5439250987788624,0.737512778722418,-0.0010214205157007068,-4.226013668700658e-05
mars_native_staggered,vacuum,0.5541872646433623,0.7444375491895625,-0.00019109968464308557,-4.422904614098843e-05
mars_native_staggered,vacuum,0.5644992623115686,0.7513316593299982,0.000801696633676371,-3.595477837126496e-05
mars_native_staggered,vacuum,0.5747671021549516,0.7581339605603693,0.0006471240820868249,-2.9344578295345888e-05
mars_native_staggered,vacuum,0.5847821557902423,0.7647105045638135,-0.0018724519349523187,-4.772339380027188e-05
mars_native_staggered,vacuum,0.5940673877504099,0.7707576712238483,0.0007527653104172618,-4.113286560411929e-05
mars_native_staggered,vacuum,0.6014953546271107,0.775561315839767,0.003659976709813813,-1.8803920307989805e-05
mars_native_staggered,vacuum,0.6059051899713626,0.77839911997083,0.0037339768467528865,-8.651882715260896e-06
mars_native_staggered,vacuum,0.6079241587818829,0.7796949139130528,-0.01642065303108973,-3.031253822686323e-05
mars_native_staggered,vacuum,0.6090151726110372,0.7803942417849052,0.01051997375190039,-2.123467216730024e-05
mars_native_staggered,vacuum,0.6097091107216583,0.7808387226064409,-0.011912642365437112,-2.748832150941215e-05
mars_native_staggered,vacuum,0.610181854422168,0.7811413792791725,-0.08463713908838577,-6.308063859259943e-05
mars_native_staggered,vacuum,0.6105826093870579,0.78139785601642,0.0513018151738666,-4.3535592386166646e-05
mars_native_staggered,vacuum,0.6109678762441525,0.7816443412730323,0.10597047415701583,-2.254567200547688e-06
mars_native_staggered,vacuum,0.6113773304612735,0.7819062158988592,-0.04455296927430995,-2.1383664901159553e-05
mars_native_staggered,vacuum,0.611874078842167,0.7822238035512388,-0.02994471215631607,-3.82766888743086e-05
mars_native_staggered,vacuum,0.6125726443979966,0.7826702015523503,0.02804045055452508,-1.4919255958816385e-05
mars_native_staggered,vacuum,0.6137713061440198,0.7834355788091448,-0.0021926315096954013,-1.8349261457002174e-05
mars_native_staggered,vacuum,0.6163030317515005,0.785049700179231,-0.004421473962073838,-3.3820522198650896e-05
mars_native_staggered,vacuum,0.621458968990991,0.788326689254519,-3.757682399734054e-05,-3.4076523936077775e-05
mars_native_staggered,vacuum,0.6294258025302903,0.7933636004571235,0.00041464132458137614,-3.0294617332264767e-05
mars_native_staggered,vacuum,0.6391536150389192,0.7994708343891722,-0.00041626612157368665,-3.459660866847492e-05
mars_native_staggered,vacuum,0.6497821552125355,0.8060906619062992,0.0013390085904155986,-1.997146637217163e-05
mars_native_staggered,vacuum,0.6607925490564728,0.8128914743411157,0.00025117181663822044,-1.7183855709037884e-05
mars_native_staggered,vacuum,0.6718563936861712,0.8196684657141393,-0.0006461176101180329,-2.431005990412953e-05
mars_native_staggered,vacuum,0.6827094286965301,0.8262623243840482,0.0007750899261629689,-1.6034578110564854e-05
mars_native_staggered,vacuum,0.6929618606845835,0.8324433077901363,-0.00208143472157458,-3.6491047231901814e-05
mars_native_staggered,vacuum,0.7012668280998784,0.8374167589079397,-0.00032561392540480025,-3.869931952394377e-05
mars_native_staggered,vacuum,0.7062458680225021,0.8403843573166401,-0.0004503546814174548,-4.012973914181912e-05
mars_native_staggered,vacuum,0.7087980965156766,0.8419014767273405,0.00013140148599132326,-3.987636420673894e-05
mars_native_staggered,vacuum,0.7102098820157374,0.8427395101784046,-0.027684992326402702,-6.466331507051048e-05
mars_native_staggered,vacuum,0.7109608615999301,0.8431849510041851,-0.01604341259716641,-7.43958639085405e-05
mars_native_staggered,vacuum,0.7115003237883734,0.8435047858716471,0.04331796894854576,-5.3937391088642776e-05
mars_native_staggered,vacuum,0.7119485082139532,0.8437704120280309,0.008684497248356293,-5.025444524331015e-05
mars_native_staggered,vacuum,0.7123534805881961,0.8440103557351628,-0.010473710155299762,-5.429585152931103e-05
mars_native_staggered,vacuum,0.7127481037854688,0.8442441020140258,0.05402676895498057,-3.250229366231732e-05
mars_native_staggered,vacuum,0.7131782746787547,0.8444988304780267,-0.021512430819028008,-4.233255699672998e-05
mars_native_staggered,vacuum,0.7136988971348923,0.8448070176879997,-0.04226392172111877,-6.702684087917878e-05
mars_native_staggered,vacuum,0.7143932400778287,0.845217865451168,0.0342879936100435,-3.9445636370985956e-05
mars_native_staggered,vacuum,0.7154654794343134,0.8458519252412406,0.011489910322806387,-2.404823284787476e-05
mars_native_staggered,vacuum,0.7175230868312943,0.8470673449208712,-0.004141886688512051,-3.554252508847006e-05
mars_native_staggered,vacuum,0.7218305344011651,0.8496061054401416,-0.0012921270675187385,-4.308823800487802e-05
mars_native_staggered,vacuum,0.7292636833088664,0.8539693690694452,0.00027937344629870456,-4.056646323320591e-05
mars_native_staggered,vacuum,0.7391452214033555,0.8597355531809509,-0.0010995914920257244,-5.2372270293249215e-05
mars_native_staggered,vacuum,0.7501003032831153,0.8660833119758834,0.00327788847527193,-1.5746374830215343e-05
mars_native_staggered,vacuum,0.7613470835476857,0.8725520520563147,0.0011316206865823251,-2.9365012171390077e-06
mars_native_staggered,vacuum,0.7721165505232186,0.8787016277003352,-0.0024140527268277094,-2.760570137501293e-05
mars_native_staggered,vacuum,0.7811091235065297,0.8838037811112429,-0.001882737169166712,-4.222731668002569e-05
mars_native_staggered,vacuum,0.7875268271862947,0.8874270827433062,0.0038124907571258845,-2.2900811829778672e-05
mars_native_staggered,vacuum,0.7911165316330167,0.8894473180762403,0.000165811449314962,-2.255092489453639e-05
mars_native_staggered,vacuum,0.79276085807818,0.8903711911771293,-0.02093876915444054,-4.722733680019003e-05
mars_native_staggered,vacuum,0.7937655398429836,0.8909352051877755,0.005372768321298369,-4.276331814108236e-05
mars_native_staggered,vacuum,0.7944337326201591,0.8913101214617498,-0.014553485531331256,-5.012047597527842e-05
mars_native_staggered,vacuum,0.794939525318954,0.8915938118442467,-0.027469055597818613,-6.402146384525255e-05
mars_native_staggered,vacuum,0.795399985133699,0.8918519973256207,-0.013428962178489266,-6.959259929522551e-05
mars_native_staggered,vacuum,0.7958026813251315,0.8920777327818084,0.08477081625258184,-3.6486826442870006e-05
mars_native_staggered,vacuum,0.7961933595833324,0.8922966768868594,0.07635639182521639,-6.644927370954646e-06
mars_native_staggered,vacuum,0.7966401397854146,0.8925469958413476,-0.09538192349891941,-5.4596906862071735e-05
mars_native_staggered,vacuum,0.7971783338926246,0.892848438366011,0.009030458890481163,-4.941656912115923e-05
mars_native_staggered,vacuum,0.7978107911339307,0.8932025476530677,0.058130921873533276,-9.232824036181944e-06
mars_native_staggered,vacuum,0.7986957483193649,0.8936977947378884,-0.02250711260873471,-3.3510155917867196e-05
mars_native_staggered,vacuum,0.8002318754359248,0.8945568039179652,-0.007829640828898287,-4.9119348889096163e-05
mars_native_staggered,vacuum,0.8033388854394037,0.8962917412535963,0.0013165766695580796,-4.3562845905888305e-05
mars_native_staggered,vacuum,0.8091165085838349,0.8995090375220445,0.0015441388752999122,-3.223685135596234e-05
mars_native_staggered,vacuum,0.8176480037468767,0.9042389085561828,-0.0001899889410100259,-3.408509443075783e-05
mars_native_staggered,vacuum,0.8279483870962185,0.9099166923934402,-0.004204171626578444,-7.979539330187413e-05
mars_native_staggered,vacuum,0.8383711471066958,0.9156260956890077,0.004028234827944542,-3.962215104190023e-05
mars_native_staggered,vacuum,0.8474741595155908,0.9205835972444821,0.0009093221514858981,-3.213560162021452e-05
mars_native_staggered,vacuum,0.853920906682492,0.9240784093801196,-0.002806031878685727,-4.521278824802878e-05
mars_native_staggered,vacuum,0.8573759034859315,0.9259459506288321,0.008133645971294814,-2.6915261746288932e-05
mars_native_staggered,vacuum,0.8591383569394297,0.9268971663239832,0.008988747397376942,-1.545193467503249e-05
mars_native_staggered,vacuum,0.8601658709213587,0.9274512768449665,-0.01906694447289423,-3.0319012160280665e-05
mars_native_staggered,vacuum,0.8609076742130686,0.9278511056269042,-0.03137576659047125,-5.240366495176117e-05
mars_native_staggered,vacuum,0.8614747138201585,0.9281566213846446,0.013753201731455889,-4.648699498647922e-05
mars_native_staggered,vacuum,0.8619031670750875,0.9283874013982997,0.03693484019154412,-3.072677258778126e-05
mars_native_staggered,vacuum,0.8623300433839619,0.9286172749760592,0.03936295566971121,-1.39168537048217e-05
mars_native_staggered,vacuum,0.8627615353738178,0.9288495762898413,-0.04312457920362244,-3.271635747076894e-05
mars_native_staggered,vacuum,0.8631981443243307,0.9290845732893915,0.03934754970914456,-1.5510337963376627e-05
mars_native_staggered,vacuum,0.8636356389417827,0.9293199873788268,0.05699886459631325,9.438413314289112e-06
mars_native_staggered,vacuum,0.8641533527616541,0.929598490081419,-0.06303488184929999,-2.8238892713049956e-05
mars_native_staggered,vacuum,0.8648570819534376,0.9299769254951639,0.007438199908267229,-2.2215908123718578e-05
mars_native_staggered,vacuum,0.8658368642191552,0.9305035541141985,0.0177622448513473,-1.792387371153623e-06
mars_native_staggered,vacuum,0.8673736418495659,0.9313289654303499,-0.006940324345278778,-1.5143680748256507e-05
mars_native_staggered,vacuum,0.8701897146263103,0.9328395974798188,-0.010018882192736138,-5.229788351727434e-05
mars_native_staggered,vacuum,0.8760544193731192,0.935977787863109,0.000977636144778378,-4.445627228742579e-05
mars_native_staggered,vacuum,0.8852049201384783,0.9408532936321572,-0.0007134744522395886,-5.179079679669786e-05
mars_native_staggered,vacuum,0.8963967593148494,0.9467823188647163,-0.0021786597975804204,-7.816057242325533e-05
mars_native_staggered,vacuum,0.9090120273182357,0.9534212223976535,0.0032047435842907867,-3.609232750244284e-05
mars_native_staggered,vacuum,0.922142057280099,0.9602822799990111,0.001039525247911448,-2.2440042560438035e-05
mars_native_staggered,vacuum,0.9350904516035834,0.967000750570331,0.00043880349436058836,-1.6839331866097407e-05
mars_native_staggered,vacuum,0.9466699950081958,0.9729696783601203,-0.0012294933108589789,-2.9620517805795967e-05
mars_native_staggered,vacuum,0.9559041922291684,0.9777035298234166,0.0006122162680432494,-2.4678154635803562e-05
mars_native_staggered,vacuum,0.9616768555124007,0.9806512405092855,-0.002710977599384475,-3.4091814381081074e-05
mars_native_staggered,vacuum,0.9643777116098327,0.982027347689377,-0.0004145061154686134,-3.489151673790263e-05
mars_native_staggered,vacuum,0.9658823401012826,0.9827931318956612,0.021751656360622196,-1.1400438347283807e-05
mars_native_staggered,vacuum,0.9669184403876508,0.9833201108426751,-0.01134168589148529,-2.265403604044758e-05
mars_native_staggered,vacuum,0.9676653839393572,0.9836998444339398,0.022066294325291728,-1.1584394151450135e-05
mars_native_staggered,vacuum,0.9681672363398759,0.9839548954804157,-0.0509583862142831,-3.716809952344566e-05
mars_native_staggered,vacuum,0.9686695131121799,0.984210096022277,0.08595798481787516,6.026012287274333e-06
mars_native_staggered,vacuum,0.9691327092732038,0.9844453815591822,0.0625573691731798,3.25434374275099e-05
mars_native_staggered,vacuum,0.969553483930127,0.9846590698968486,-0.06657496276747817,4.737764919059674e-06
mars_native_staggered,vacuum,0.9699712860515797,0.9848712027730223,-0.012119301998948138,-3.274323927533403e-07
mars_native_staggered,vacuum,0.970467674597336,0.9851231773729293,-0.05366408150994534,-3.117528792169919e-05
mars_native_staggered,vacuum,0.9710498827129755,0.9854186332280183,0.028638943759610416,-1.4290231209474391e-05
mars_native_staggered,vacuum,0.9717901276003653,0.9857941608674528,0.006356431867937267,-8.627247951861792e-06
mars_native_staggered,vacuum,0.9728622576603625,0.9863378009892769,6.080340396420649e-05,-8.55103975468628e-06
mars_native_staggered,vacuum,0.9745424438624868,0.9871891631609855,0.0016824421240125699,-5.00610344569514e-06
mars_native_staggered,vacuum,0.9778733453236222,0.9888747874850599,-0.0020450906248965497,-1.4321050817661325e-05
mars_native_staggered,vacuum,0.9843187123660726,0.9921283749425135,0.008307205449221203,5.492739380994244e-05
mars_native_staggered,vacuum,0.9942433435434939,0.9971175174188316,nan,nan
mars_native_staggered,plasma_response,2.1472177611340383e-05,0.004633808111191095,nan,nan
mars_native_staggered,plasma_response,0.00010735707459747507,0.01036132590923937,8040923.789775462,1035.8755351698285
mars_native_staggered,plasma_response,0.00027911588025903415,0.016706761513202797,-360818.4007419354,958.4106488100359
mars_native_staggered,plasma_response,0.0005367392006026118,0.023167632606777323,112514.39086096655,992.2273517103823
mars_native_staggered,plasma_response,0.0008802072366784726,0.029668286716264435,-32629.790586486473,979.6198008841485
mars_native_staggered,plasma_response,0.0013094964035694355,0.03618696455312929,9142.99193596349,983.9370917763847
mars_native_staggered,plasma_response,0.0018245953340120225,0.04271528220686389,-2552.6491290589524,982.5127106749628
mars_native_staggered,plasma_response,0.0024254980996628686,0.04924934618513091,652.9518352424434,982.9330839395847
mars_native_staggered,plasma_response,0.003112238042626268,0.05578743624353308,-238.10547556720212,982.7593442110365
mars_native_staggered,plasma_response,0.0038848922502306687,0.06232890381059712,2.4836943018310684,982.7613699938958
mars_native_staggered,plasma_response,0.004743561024367148,0.06887351467993447,-53.79641181099169,982.7128615208893
mars_native_staggered,plasma_response,0.005688368783583975,0.07542127540411905,-28.036396204801264,982.685164059493
mars_native_staggered,plasma_response,0.006719443906703449,0.0819722142356997,-27.26000963511507,982.6558802845533
mars_native_staggered,plasma_response,0.007836908410282296,0.08852631478991033,-22.406553295273316,982.6298732298155
mars_native_staggered,plasma_response,0.009040879754914567,0.09508354092541235,-20.0753183639182,982.6048342281831
mars_native_staggered,plasma_response,0.010331450617744615,0.10164374362322855,-18.974223688374305,982.5795247256724
mars_native_staggered,plasma_response,0.011708733774138773,0.10820690261780333,-19.83501324594254,982.5513455663433
mars_native_staggered,plasma_response,0.013172881563961038,0.1147731744091843,-18.71760319593286,982.5231265715264
mars_native_staggered,plasma_response,0.014724048046808227,0.12134268847692566,-17.239958215559643,982.4956337515275
mars_native_staggered,plasma_response,0.016362395633463468,0.12791558010447152,-16.91400397657217,982.4671847322202
mars_native_staggered,plasma_response,0.01808804395195005,0.13449179882784695,-16.36267675236248,982.4382339788212
mars_native_staggered,plasma_response,0.01990113744773817,0.14107139131566743,-17.287890015245463,982.4061326053953
mars_native_staggered,plasma_response,0.021801884413277003,0.1476546118930154,-19.36107989566604,982.3684825962825
mars_native_staggered,plasma_response,0.02379045729663574,0.15424155502534245,-18.63726709088734,982.3306019341607
mars_native_staggered,plasma_response,0.025866973129083808,0.1608321271670676,-20.7469043228379,982.2866079305302
mars_native_staggered,plasma_response,0.028031487511528015,0.16742606580675548,-22.81798673716421,982.2362139627461
mars_native_staggered,plasma_response,0.030284071885262172,0.17402319352678874,-24.250435350597293,982.1805192177168
mars_native_staggered,plasma_response,0.03262483188392654,0.1806234533052852,-24.101322118460374,982.1230406804884
mars_native_staggered,plasma_response,0.0350538257694524,0.1872266694930303,-26.94514741950305,982.0564021767327
mars_native_staggered,plasma_response,0.03757109312669024,0.1938326420567244,-28.35769867453078,981.9837662666952
mars_native_staggered,plasma_response,0.040176693753521175,0.2004412476351142,-29.01682149320655,981.9068779690145
mars_native_staggered,plasma_response,0.04287068408203963,0.20705237038498167,-29.96401890768179,981.8248305805871
mars_native_staggered,plasma_response,0.04565312016368821,0.21366590781799563,-27.550186451420256,981.7469551544065
mars_native_staggered,plasma_response,0.0485240577995049,0.22028176910381145,-29.53584268606754,981.6608522608867
mars_native_staggered,plasma_response,0.05148356022293118,0.2268998903105314,-33.44036361096401,981.5604039401634
mars_native_staggered,plasma_response,0.054531733393736556,0.23352030617001288,-35.66215184407695,981.4501172498511
mars_native_staggered,plasma_response,0.05766864666297616,0.24014297129621795,-35.9813702196742,981.3356502609139
mars_native_staggered,plasma_response,0.06089442560349297,0.24676795902931356,-38.3437060842162,981.210255874036
mars_native_staggered,plasma_response,0.06420929220067112,0.25339552521832565,-39.448483923426146,981.0777302627226
mars_native_staggered,plasma_response,0.06761342955548495,0.2600258247857027,-37.60508698440429,980.9480372927349
mars_native_staggered,plasma_response,0.07110698892028194,0.26665893744684793,-35.41419449181086,980.8227310992569
mars_native_staggered,plasma_response,0.07469008017476123,0.27329485940054055,-33.4203930694237,980.7014859805107
mars_native_staggered,plasma_response,0.07836279856798756,0.2799335609890096,-29.813408320741807,980.5906528913551
mars_native_staggered,plasma_response,0.08212523731624828,0.28657501167451477,-26.616075959336317,980.4893169994198
mars_native_staggered,plasma_response,0.08597746704028522,0.2932191450780205,-24.05181043367707,980.395583716337
mars_native_staggered,plasma_response,0.08991956480783639,0.2998659113801307,-23.671604012308308,980.3012037269372
mars_native_staggered,plasma_response,0.0939515463467128,0.3065151649538939,-23.7377558948594,980.2044270804525
mars_native_staggered,plasma_response,0.09807331325845403,0.3131665902653954,-20.08083922594763,980.1207577368168
mars_native_staggered,plasma_response,0.10228498018193376,0.3198202310391476,-16.205101715737094,980.0517773506125
mars_native_staggered,plasma_response,0.10658676810114756,0.326476290258799,-17.021982935158885,979.9777850405401
mars_native_staggered,plasma_response,0.1109787543285336,0.33313473899990315,-12.129471563360406,979.923965306205
mars_native_staggered,plasma_response,0.11546101061130032,0.3397955423652587,-13.40331967170676,979.8632830102523
mars_native_staggered,plasma_response,0.1200332548911571,0.34645815748969905,-9.878846038196762,979.8176715817
mars_native_staggered,plasma_response,0.12469542370285852,0.35312239195901823,-32.34711424381682,979.6654054015094
mars_native_staggered,plasma_response,0.1294479797663618,0.3597887988339295,-51.064106143638405,979.4204072184157
mars_native_staggered,plasma_response,0.13429143639722452,0.3664579599315923,-27.895114824155698,979.2840263801617
mars_native_staggered,plasma_response,0.13922623497009337,0.37313031901748933,-1.3772865663635288,979.2771667506986
mars_native_staggered,plasma_response,0.14425251523271226,0.3798058915192236,2.3926980796408626,979.289302566853
mars_native_staggered,plasma_response,0.14936931889195115,0.38648327116700815,-6.4458619551162055,979.2560316973364
mars_native_staggered,plasma_response,0.154576470795195,0.39316214313587594,-11.998768681880879,979.1930055489887
mars_native_staggered,plasma_response,0.15987484020635317,0.39984351965031667,-25.52045293721613,979.0566237173408
mars_native_staggered,plasma_response,0.16526466096217649,0.40652756482454727,-26.58615157099281,978.9121114815581
mars_native_staggered,plasma_response,0.17074624777464417,0.4132145299655424,-31.69346993487919,978.7369241490825
mars_native_staggered,plasma_response,0.17631991508488187,0.41990464999197363,-29.845330019281384,978.5691999097764
mars_native_staggered,plasma_response,0.18198552743282234,0.42659761770645455,-28.028760345759387,978.4091152426598
mars_native_staggered,plasma_response,0.18774242443874928,0.43329253909887405,-32.24424588036847,978.2220228099967
mars_native_staggered,plasma_response,0.1935912705560791,0.43999008006553864,-33.627161414694676,978.0237792190534
mars_native_staggered,plasma_response,0.19953328964375452,0.4466914926923889,-37.71011625875081,977.7979447607898
mars_native_staggered,plasma_response,0.2055688989122222,0.4533970653987762,-41.03501852519976,977.5483483748343
mars_native_staggered,plasma_response,0.2116985759781783,0.4601071353263045,-45.92686279799718,977.2646658339654
mars_native_staggered,plasma_response,0.2179228400511427,0.46682206465755527,-54.547686441449585,976.9225593489273
mars_native_staggered,plasma_response,0.22424222632583207,0.4735422117676861,-56.46456846030653,976.5630450966199
mars_native_staggered,plasma_response,0.23065739276533392,0.4802680426234229,-42.46933840436263,976.288554893356
mars_native_staggered,plasma_response,0.23716882405029957,0.4869998193534568,-20.85762597753189,976.1517370714902
mars_native_staggered,plasma_response,0.24377637341116537,0.49373715012257824,-1.4177713976258604,976.1423011051802
